,Temperature,Humidity Sensor,CO,HCHO,EtOH,UUT1_I_S1,UUT1_I_S2,UUT1_I_S3,UUT1_I_S4,UUT2_I_S1,UUT2_I_S2,UUT2_I_S3,UUT2_I_S4,UUT3_I_S1,UUT3_I_S2,UUT3_I_S3,UUT3_I_S4,Gaz warning
34856,25.0,39.961258,465.255,0.071,13.445,3.914908854166667e-05,7.121799479166668e-05,3.151286458333334e-05,1.5002760416666668e-05,2.8409869791666668e-05,5.0315390625000006e-05,2.8576692708333337e-05,1.2097760416666667e-05,3.5099218750000004e-05,6.194221354166667e-05,3.812411458333334e-05,1.653609375e-05,0.0
34857,25.0,39.961258,465.255,0.071,13.445,3.8299401041666666e-05,6.951075520833333e-05,3.0539375e-05,1.45771875e-05,2.7702265625e-05,4.8821041666666664e-05,2.767559895833333e-05,1.1720208333333333e-05,3.420880208333333e-05,6.022856770833333e-05,3.692635416666667e-05,1.6039114583333334e-05,0.0
34858,25.0,39.961258,465.255,0.071,13.445,3.979411458333333e-05,7.226841145833334e-05,3.1983515625e-05,1.5169895833333334e-05,2.8828802083333334e-05,5.088145833333333e-05,2.8925546875e-05,1.2247005208333334e-05,3.557854166666666e-05,6.273776041666667e-05,3.8585078125e-05,1.6709505208333334e-05,0.0
34859,25.0,39.961258,465.255,0.071,13.445,4.155734375e-05,7.534458333333333e-05,3.3656458333333334e-05,1.5884218750000002e-05,3.0182421874999998e-05,5.326096354166666e-05,3.0444973958333334e-05,1.2857968749999999e-05,3.719776041666666e-05,6.5529921875e-05,4.051135416666667e-05,1.74540625e-05,0.0
34860,25.0,39.961258,465.255,0.071,13.445,4.3249531250000004e-05,7.840690104166667e-05,3.5252994791666665e-05,1.6579427083333334e-05,3.15225e-05,5.561713541666666e-05,3.191338541666667e-05,1.3454375000000001e-05,3.874604166666667e-05,6.8240234375e-05,4.231942708333333e-05,1.82834375e-05,0.0
34861,25.0,39.961258,465.255,0.071,13.445,4.4971796875e-05,8.1483046875e-05,3.686192708333334e-05,1.7257864583333333e-05,3.286736979166667e-05,5.7932421875e-05,3.3388828125e-05,1.4043125000000001e-05,4.031640625e-05,7.104031250000001e-05,4.416221354166667e-05,1.905265625e-05,0.0
34862,25.0,39.961258,465.255,0.071,13.445,4.6690338541666667e-05,8.451320312500001e-05,3.8498723958333335e-05,1.8006770833333334e-05,3.413796875e-05,6.0317526041666666e-05,3.488632812500001e-05,1.4656927083333333e-05,4.187890624999999e-05,7.377838541666666e-05,4.604028645833333e-05,1.9832395833333338e-05,0.0
34863,25.0,39.961258,465.255,0.071,13.445,4.837432291666667e-05,8.764494791666667e-05,4.0108359375e-05,1.872671875e-05,3.548046875e-05,6.269828125e-05,3.642276041666667e-05,1.5318515625e-05,4.347119791666667e-05,7.6570390625e-05,4.790026041666667e-05,2.0636406250000003e-05,0.0
34864,25.0,39.961258,465.255,0.071,13.445,5.008049479166667e-05,9.073625000000001e-05,4.1769479166666665e-05,1.94821875e-05,3.6823515624999996e-05,6.518653645833333e-05,3.794239583333334e-05,1.5949583333333334e-05,4.5056510416666666e-05,7.943273437500001e-05,4.9838098958333335e-05,2.1464322916666666e-05,0.0
34865,25.0,39.961258,465.255,0.071,13.445,5.1803880208333336e-05,9.391833333333332e-05,4.33965625e-05,2.0241276041666665e-05,3.816541666666667e-05,6.767773437499999e-05,3.953317708333334e-05,1.6600260416666665e-05,4.670596354166667e-05,8.242065104166666e-05,5.181307291666666e-05,2.2294817708333334e-05,0.0
34866,25.0,39.952827,465.255,0.071,13.445,5.356427083333333e-05,9.702184895833334e-05,4.505098958333333e-05,2.0995651041666664e-05,3.957117187500001e-05,7.023497395833334e-05,4.1126041666666664e-05,1.7264036458333334e-05,4.834468750000001e-05,8.526270833333332e-05,5.372921875e-05,2.3111458333333332e-05,0.0
34867,25.0,39.952827,465.255,0.071,13.445,5.5249921874999995e-05,0.00010010838541666666,4.672375e-05,2.1783958333333335e-05,4.093911458333333e-05,7.286033854166667e-05,4.2742421875e-05,1.793440104166667e-05,5.000588541666667e-05,8.824075520833332e-05,5.572630208333333e-05,2.401916666666667e-05,0.0
34868,25.0,39.952827,465.255,0.071,13.445,5.6969947916666665e-05,0.00010328182291666666,4.8412057291666674e-05,2.2549947916666666e-05,4.235536458333334e-05,7.5448203125e-05,4.440911458333333e-05,1.8637734375e-05,5.167919270833333e-05,9.1173359375e-05,5.774614583333333e-05,2.4891536458333335e-05,0.0
34869,25.0,39.952827,465.255,0.071,13.445,5.8660807291666666e-05,0.000106389921875,5.009549479166667e-05,2.3385781250000003e-05,4.372135416666667e-05,7.813497395833333e-05,4.6125468749999994e-05,1.9359218750000002e-05,5.334856770833334e-05,9.4236953125e-05,5.9835e-05,2.5797786458333333e-05,0.0
34870,25.0,39.952827,465.255,0.071,13.445,6.035864583333334e-05,0.00010949932291666668,5.1842578125e-05,2.4200052083333335e-05,4.5121875e-05,8.085812499999999e-05,4.7852942708333334e-05,2.0091250000000002e-05,5.503533854166667e-05,9.725630208333333e-05,6.19015625e-05,2.6702369791666668e-05,0.0
34871,25.0,39.952827,465.255,0.071,13.445,6.207218750000001e-05,0.00011258486979166667,5.358307291666667e-05,2.4994036458333333e-05,4.6460312500000004e-05,8.352716145833333e-05,4.9597499999999994e-05,2.0833489583333332e-05,5.667713541666667e-05,0.00010039117187500001,6.401924479166667e-05,2.7641536458333334e-05,0.0
34872,25.0,39.952827,465.255,0.071,13.445,6.367575520833335e-05,0.00011563609375000001,5.5330625e-05,2.5814609375e-05,4.7903359375000006e-05,8.6221171875e-05,5.139270833333334e-05,2.159911458333333e-05,5.8347213541666665e-05,0.00010343307291666668,6.611585937500001e-05,2.8590625e-05,0.0
34873,25.0,39.952827,465.255,0.071,13.445,6.530434895833332e-05,0.0001186121875,5.712153645833333e-05,2.6632135416666665e-05,4.922216145833334e-05,8.889666666666667e-05,5.31915625e-05,2.236986979166667e-05,6.004020833333334e-05,0.00010655778645833333,6.824067708333334e-05,2.9495885416666666e-05,0.0
34874,25.0,39.952827,465.255,0.071,13.445,6.690716145833333e-05,0.00012152429687499999,5.8870234374999996e-05,2.7462317708333338e-05,5.0599140624999995e-05,9.163002604166668e-05,5.4985052083333336e-05,2.3117421875000004e-05,6.1677421875e-05,0.0001095821875,7.042083333333334e-05,3.046533854166667e-05,0.0
34875,25.0,39.952827,465.255,0.071,13.445,6.8389375e-05,0.00012434859375,6.060890625e-05,2.8296875e-05,5.192596354166667e-05,9.4265234375e-05,5.6814713541666666e-05,2.389705729166667e-05,6.328966145833333e-05,0.000112680546875,7.263098958333333e-05,3.1429843749999996e-05,0.0
34876,25.0,39.952827,465.255,0.071,13.445,6.986403645833334e-05,0.00012703380208333335,6.236736979166667e-05,2.9122135416666667e-05,5.318236979166666e-05,9.689815104166666e-05,5.8655598958333337e-05,2.4670546875000003e-05,6.491510416666666e-05,0.00011566197916666667,7.4798046875e-05,3.234744791666667e-05,0.0
34877,25.0,39.944397,465.255,0.071,13.445,7.123291666666667e-05,0.00012962127604166667,6.410739583333333e-05,2.9902500000000004e-05,5.439354166666667e-05,9.939557291666666e-05,6.046973958333333e-05,2.5438359375e-05,6.646375e-05,0.00011866947916666666,7.695377604166667e-05,3.3277578125e-05,0.0
34878,25.0,39.944397,465.255,0.071,13.445,7.253645833333333e-05,0.000131995390625,6.583622395833334e-05,3.068455729166667e-05,5.5607682291666665e-05,0.00010192986979166668,6.226619791666667e-05,2.6222395833333332e-05,6.793963541666667e-05,0.000121558125,7.903260416666667e-05,3.419473958333333e-05,0.0
34879,25.0,39.944397,465.255,0.071,13.445,7.370231770833334e-05,0.00013434119791666668,6.752260416666667e-05,3.144609375e-05,5.6759348958333336e-05,0.00010425736979166666,6.404403645833334e-05,2.6928307291666668e-05,6.939244791666668e-05,0.0001244147135416667,8.118598958333333e-05,3.5083125e-05,0.0
34880,25.0,39.944397,465.255,0.071,13.445,7.477356770833334e-05,0.00013639104166666665,6.908817708333333e-05,3.21503125e-05,5.7853281250000004e-05,0.00010652955729166668,6.576385416666666e-05,2.762979166666667e-05,7.073333333333334e-05,0.00012717677083333334,8.3260078125e-05,3.599091145833334e-05,0.0
34881,25.0,39.944397,465.255,0.071,13.445,7.574106770833333e-05,0.00013830377604166666,7.0681171875e-05,3.283354166666667e-05,5.8878489583333334e-05,0.00010869044270833334,6.742695312500001e-05,2.8322526041666665e-05,7.206294270833333e-05,0.00012981828125,8.529914062499999e-05,3.685283854166667e-05,0.0
34882,25.0,39.944397,465.255,0.071,13.445,7.655166666666666e-05,0.00013995966145833333,7.217588541666667e-05,3.343684895833334e-05,5.9849609375e-05,0.000110648359375,6.90440625e-05,2.897463541666667e-05,7.326838541666667e-05,0.000132366328125,8.727127604166667e-05,3.766856770833334e-05,0.0
