,Temperature,Humidity Sensor,CO,HCHO,EtOH,UUT1_I_S1,UUT1_I_S2,UUT1_I_S3,UUT1_I_S4,UUT2_I_S1,UUT2_I_S2,UUT2_I_S3,UUT2_I_S4,UUT3_I_S1,UUT3_I_S2,UUT3_I_S3,UUT3_I_S4,Gaz warning
53473,25.010000000000048,39.948616,0.0,0.0,168.864,0.000211887734375,0.00036124578125,0.0002652204166666667,0.00012200565104166668,0.00018831794270833334,0.0003059298958333334,0.000251797421875,0.00010582830729166666,0.00021894242187500001,0.00035632955729166665,0.00028617489583333334,0.00012670729166666667,0.0
53474,25.010000000000048,39.948616,0.0,0.0,168.864,0.00021116505208333333,0.000359725,0.00026563166666666665,0.00012240729166666667,0.00018842427083333335,0.0003053233072916667,0.0002524718489583333,0.00010644570312500001,0.00021913122395833334,0.00035579471354166666,0.0002867754166666667,0.00012740015625,0.0
53475,25.010000000000048,39.948616,0.0,0.0,168.864,0.00021037497395833335,0.0003578819791666667,0.0002657373177083333,0.00012265645833333335,0.000188250859375,0.00030448921875,0.00025292734375,0.00010700255208333333,0.00021922557291666667,0.0003548163020833334,0.0002870554166666667,0.00012812671875,0.0
53476,25.010000000000048,39.948616,0.0,0.0,168.864,0.00020937575520833335,0.00035589671875,0.00026547770833333336,0.00012275286458333332,0.000187954609375,0.00030334559895833335,0.00025310604166666666,0.000107312578125,0.00021908057291666666,0.00035355317708333334,0.0002869673958333333,0.00012857518229166667,0.0
53477,25.010000000000048,39.948616,0.0,0.0,168.864,0.00020813468749999997,0.0003535238802083333,0.00026482921875,0.00012269705729166667,0.00018735046874999997,0.00030180976562500003,0.0002527196875,0.00010752192708333335,0.000218558125,0.000351956953125,0.0002864940625,0.00012885174479166666,0.0
53478,25.010000000000048,39.948616,0.0,0.0,168.864,0.00020694153645833333,0.00035083195312500006,0.00026384166666666665,0.00012248223958333333,0.00018670216145833332,0.00030005721354166667,0.0002521630729166667,0.00010755679687500001,0.00021790041666666668,0.00035017078125,0.00028576335937500005,0.0001289796875,0.0
53479,25.010000000000048,39.948616,0.0,0.0,168.864,0.00020561372395833336,0.00034806750000000003,0.00026267611979166665,0.00012210411458333332,0.00018574140624999999,0.00029804260416666666,0.00025122705729166666,0.000107476015625,0.00021691328125,0.00034807015625,0.0002847470833333333,0.00012891393229166667,0.0
53480,25.010000000000048,39.948616,0.0,0.0,168.864,0.000204151875,0.0003450097916666667,0.00026112770833333334,0.00012157617187500001,0.00018470513020833336,0.0002959897135416667,0.0002499540625,0.00010721385416666668,0.00021576166666666666,0.0003457570572916666,0.0002832930729166667,0.00012879919270833334,0.0
53481,25.010000000000048,39.948616,0.0,0.0,168.864,0.00020244401041666666,0.0003417834375,0.00025939231770833333,0.00012098601562500002,0.0001833943489583333,0.000293646484375,0.0002484287239583333,0.00010694192708333334,0.0002143684375,0.0003431275260416667,0.0002816797395833334,0.00012855455729166666,0.0
53482,25.010000000000048,39.948616,0.0,0.0,168.864,0.00019708851562500002,0.0003334812239583334,0.00025161708333333333,0.00011652291666666668,0.00017778617187500003,0.0002862886458333333,0.00024068119791666667,0.00010292278645833333,0.00020800989583333332,0.0003353301822916667,0.00027346596354166667,0.000123888359375,0.0
53483,25.010000000000048,39.948616,0.0,0.0,168.864,0.000192895,0.00032731307291666666,0.0002451628125,0.00011275153645833333,0.000173234296875,0.000280536875,0.000234021328125,9.952856770833333e-05,0.00020269492187499998,0.0003293565104166667,0.0002668298697916667,0.00012006098958333335,0.0
53484,25.010000000000048,39.948616,0.0,0.0,168.864,0.00018978190104166668,0.0003227126302083333,0.00023990875,0.00010984473958333334,0.00016986153645833331,0.00027620934895833334,0.00022878234375,9.679377604166667e-05,0.00019843992187500002,0.00032470817708333334,0.0002614845572916666,0.00011702979166666668,0.0
53485,25.010000000000048,39.948616,0.0,0.0,168.864,0.00018732455729166667,0.00031916244791666665,0.00023573864583333333,0.00010736958333333335,0.00016703114583333333,0.0002725534895833333,0.00022431815104166666,9.443794270833333e-05,0.00019490528645833334,0.00032086945312499997,0.000256901640625,0.000114348046875,0.0
53486,25.010000000000048,39.948616,0.0,0.0,168.864,0.00018546085937499998,0.0003166801822916667,0.00023238302083333334,0.00010553166666666667,0.0001648440625,0.000269978515625,0.000220759296875,9.267356770833332e-05,0.00019226414062500002,0.00031803908854166667,0.0002533303385416667,0.00011217875,0.0
53487,25.010000000000048,39.948616,0.0,0.0,168.864,0.00018388208333333333,0.00031468901041666666,0.00022935190104166663,0.00010388500000000001,0.0001628982552083333,0.000267681171875,0.00021774028645833333,9.100578125000001e-05,0.00018971122395833334,0.0003155563020833334,0.00025012028645833334,0.00011028437500000001,0.0
53488,25.010000000000048,39.948616,0.0,0.0,168.864,0.00018259661458333335,0.00031310270833333334,0.00022677986979166667,0.00010235479166666667,0.00016124578125000001,0.0002658205208333334,0.00021479434895833334,8.953395833333333e-05,0.00018749268229166667,0.00031343781249999997,0.00024724122395833336,0.00010856940104166667,0.0
53489,25.010000000000048,39.948616,0.0,0.0,168.864,0.00018164963541666667,0.0003119663541666667,0.00022459679687500002,0.00010096536458333332,0.00015970499999999998,0.0002642370572916667,0.00021240382812499998,8.817763020833333e-05,0.00018560395833333335,0.0003116089322916667,0.0002446855208333333,0.00010690252604166668,0.0
53490,25.010000000000048,39.948616,0.0,0.0,168.864,0.00018074674479166667,0.00031104299479166667,0.00022248510416666663,9.975747395833333e-05,0.0001583575,0.000262914609375,0.00021009757812499998,8.690421875e-05,0.00018391377604166668,0.00030994015625,0.00024227544270833334,0.00010535111979166667,0.0
